code,name,name_tv,gender,function,country_code,disciplines,events,birth_date
1562304,OFNER Sebastian,Sebastian OFNER,Male,Athlete,AUT,['Tennis'],"[""Men's Singles""]",1996-05-12
1562346,GOTTFRIDSSON Jim,Jim GOTTFRIDSSON,Male,Athlete,SWE,['Handball'],['Men'],1992-09-02
1562354,WALLINIUS Karl,Karl WALLINIUS,Male,Athlete,SWE,['Handball'],['Men'],1999-01-14
1562355,WANNE Hampus,Hampus WANNE,Male,Athlete,SWE,['Handball'],['Men'],1993-12-10
1562356,KARLSSON Sebastian,Sebastian KARLSSON,Male,Athlete,SWE,['Handball'],['Men'],1995-01-21
1562358,CARLSBOGAARD Jonathan,Jonathan CARLSBOGAARD,Male,Athlete,SWE,['Handball'],['Men'],1995-04-19
1562359,CLAAR Felix,Felix CLAAR,Male,Athlete,SWE,['Handball'],['Men'],1997-01-05
1562360,THULIN Tobias,Tobias THULIN,Male,Athlete,SWE,['Handball'],['Men'],1995-07-05
1562363,PELLAS Lucas,Lucas PELLAS,Male,Athlete,SWE,['Handball'],['Men'],1995-08-28
1562364,BERGENDAHL Oscar,Oscar BERGENDAHL,Male,Athlete,SWE,['Handball'],['Men'],1995-03-08
1562365,SANDELL Lukas,Lukas SANDELL,Male,Athlete,SWE,['Handball'],['Men'],1997-02-03
1562366,PALICKA Andreas,Andreas PALICKA,Male,Athlete,SWE,['Handball'],['Men'],1986-07-10
1562375,MOELLER Felix,Felix MOELLER,Male,Athlete,SWE,['Handball'],['Men'],2002-09-04
1562380,LAGERGREN Albin,Albin LAGERGREN,Male,Athlete,SWE,['Handball'],['Men'],1992-09-11
1562387,PETTERSSON Daniel,Daniel PETTERSSON,Male,Athlete,SWE,['Handball'],['Men'],1992-05-06
1562388,DARJ Max,Max DARJ,Male,Athlete,SWE,['Handball'],['Men'],1991-09-27
1562390,EDVARDSSON Jonathan,Jonathan EDVARDSSON,Male,Athlete,SWE,['Handball'],['Men'],1997-04-07
1562400,MUSETTI Lorenzo,Lorenzo MUSETTI,Male,Athlete,ITA,['Tennis'],"[""Men's Doubles"", ""Men's Singles""]",2002-03-03
1562402,BRONZETTI Lucia,Lucia BRONZETTI,Female,Athlete,ITA,['Tennis'],"[""Women's Doubles"", ""Women's Singles""]",1998-12-10
1562404,VAVASSORI Andrea,Andrea VAVASSORI,Male,Athlete,ITA,['Tennis'],"[""Men's Doubles"", ""Men's Singles"", 'Mixed Doubles']",1995-05-05
1562405,ARNALDI Matteo,Matteo ARNALDI,Male,Athlete,ITA,['Tennis'],"[""Men's Singles""]",2001-02-22
1562409,ERRANI Sara,Sara ERRANI,Female,Athlete,ITA,['Tennis'],"[""Women's Doubles"", ""Women's Singles"", 'Mixed Doubles']",1987-04-29
1562416,DARDERI Luciano,Luciano DARDERI,Male,Athlete,ITA,['Tennis'],"[""Men's Doubles"", ""Men's Singles""]",2002-02-14
1562418,COCCIARETTO Elisabetta,Elisabetta COCCIARETTO,Female,Athlete,ITA,['Tennis'],"[""Women's Doubles"", ""Women's Singles""]",2001-01-25
1562427,TALAT Kishmala,Kishmala TALAT,Female,Athlete,PAK,['Shooting'],"['10m Air Pistol Women', '25m Pistol Women', '10m Air Pistol Mixed Team']",2002-06-18
1562482,RAHMOUNI Yessin,Yessin RAHMOUNI,Male,Athlete,MAR,['Equestrian'],['Dressage Individual'],1984-10-02
1562527,KEUNIMJAEVA Aktenge,Aktenge KEUNIMJAEVA,Female,Athlete,UZB,['Wrestling'],"[""Women's Freestyle 50kg""]",1999-09-19
1562529,MAHMOUD Jana,Jana MAHMOUD,Female,Athlete,EGY,['Artistic Gymnastics'],"['Women', ""Women's All-Around"", ""Women's Balance Beam"", ""Women's Floor Exercise"", ""Women's Uneven Bars"", ""Women's Vault""]",2004-08-17
1562596,ELDEEB Johara,Johara ELDEEB,Female,Athlete,EGY,['Rhythmic Gymnastics'],['Group All-Around'],2007-05-24
1562602,ABDUSATTOROVA Ziyodakhon,Ziyodakhon ABDUSATTOROVA,Female,Athlete,UZB,['Archery'],"[""Women's Individual"", 'Mixed Team']",2001-04-17
1562608,MOHAMED Omar,Omar MOHAMED,Male,Athlete,EGY,['Artistic Gymnastics'],"['Men', ""Men's All-Around"", ""Men's Floor Exercise"", ""Men's Horizontal Bar"", ""Men's Parallel Bars"", ""Men's Pommel Horse"", ""Men's Rings"", ""Men's Vault""]",1999-02-10
1562609,MOHAMED Abdellatif,Abdellatif MOHAMED,Male,Athlete,EGY,['Wrestling'],"[""Men's Greco-Roman 130kg""]",1995-12-08
1562613,SADIKOV Amirkhon,Amirkhon SADIKOV,Male,Athlete,UZB,['Archery'],"[""Men's Individual"", 'Mixed Team']",2003-07-18
1562628,ARIN Neslihan,Neslihan ARIN,Female,Athlete,TUR,['Badminton'],"[""Women's Singles""]",1994-02-26
1562641,HRISTOV Mark,Mark HRISTOV,Male,Athlete,BUL,['Judo'],['Men -73 kg'],2000-04-04
1562657,ABDELRAHMAN Mahmoud,Mahmoud ABDELRAHMAN,Male,Athlete,EGY,['Wrestling'],"[""Men's Greco-Roman 77kg""]",1997-04-26
1562658,IVANOV Ivaylo,Ivaylo IVANOV,Male,Athlete,BUL,['Judo'],['Men -90 kg'],1994-07-20
1562690,MOHAMED Moamen,Moamen MOHAMED,Male,Athlete,EGY,['Wrestling'],"[""Men's Greco-Roman 60kg""]",2000-03-24
1562695,GABR Mohamed,Mohamed GABR,Male,Athlete,EGY,['Wrestling'],"[""Men's Greco-Roman 97kg""]",1996-09-18
1562722,PENEV Kevin,Kevin PENEV,Male,Athlete,BUL,['Artistic Gymnastics'],"['Men', ""Men's All-Around"", ""Men's Floor Exercise"", ""Men's Horizontal Bar"", ""Men's Parallel Bars"", ""Men's Pommel Horse"", ""Men's Rings"", ""Men's Vault""]",2000-03-30
1562727,SANCHO Sebastian,Sebastian SANCHO,Male,Athlete,CRC,['Judo'],['Men -60 kg'],1998-08-25
1562729,KIRBY Jack,Jack KIRBY,Male,Athlete,BAR,['Swimming'],"[""Men's 100m Freestyle""]",2000-07-24
1562768,GEORGIEVA Valentina,Valentina GEORGIEVA,Female,Athlete,BUL,['Artistic Gymnastics'],"['Women', ""Women's Balance Beam"", ""Women's Uneven Bars"", ""Women's Vault""]",2006-07-28
1562779,ANDERSON Navasky,Navasky ANDERSON,Male,Athlete,JAM,['Athletics'],"[""Men's 800m""]",2000-01-21
1562782,BEHAIRY Lamar,Lamar BEHAIRY,Female,Athlete,EGY,['Rhythmic Gymnastics'],['Group All-Around'],2007-08-01
1562788,ELSAYED Mohamed,Mohamed ELSAYED,Male,Athlete,EGY,['Wrestling'],"[""Men's Greco-Roman 67kg""]",1998-03-16
1562800,METWALLY Mohamed,Mohamed METWALLY,Male,Athlete,EGY,['Wrestling'],"[""Men's Greco-Roman 87kg""]",1995-08-24
1562828,DIAZ Mario Alberto,Mario Alberto DIAZ,Male,Athlete,CUB,['Athletics'],"[""Men's Discus Throw""]",1999-12-08
1562839,ESPINOSA Reynaldo R,Reynaldo R. ESPINOSA,Male,Athlete,CUB,['Athletics'],"[""Men's 100m""]",2003-02-01
1562842,ABDELAZIZ ELSAYED Abdelrahman,Abdelrahman ABDELAZIZ ELSAYED,Male,Athlete,EGY,['Weightlifting'],"[""Men's +102kg""]",1989-05-19
1562845,HECHAVARRIA Andy,Andy HECHAVARRIA,Male,Athlete,CUB,['Athletics'],"[""Men's Triple Jump""]",2000-09-14
1562861,ABBAS Halima,Halima ABBAS,Female,Athlete,EGY,['Weightlifting'],"[""Women's +81kg""]",1995-05-05
1562864,EHLERS Nils,Nils EHLERS,Male,Athlete,GER,['Beach Volleyball'],['Men'],1994-02-04
1562868,WICKLER Clemens,Clemens WICKLER,Male,Athlete,GER,['Beach Volleyball'],['Men'],1995-04-28
1562869,LUDWIG Laura,Laura LUDWIG,Female,Athlete,GER,['Beach Volleyball'],['Women'],1986-01-13
1562874,MUELLER Svenja,Svenja MUELLER,Female,Athlete,GER,['Beach Volleyball'],['Women'],2001-02-13
1562876,FROMM Christian,FROMM,Male,Athlete,GER,['Volleyball'],['Men'],1990-08-15
1562877,GROZER Gyorgy,GROZER,Male,Athlete,GER,['Volleyball'],['Men'],1984-11-27
1562879,KAMPA Lukas,KAMPA,Male,Athlete,GER,['Volleyball'],['Men'],1986-11-29
1562880,KARLITZEK Moritz,KARLITZEK,Male,Athlete,GER,['Volleyball'],['Men'],1996-08-12
1562881,KRICK Tobias,KRICK,Male,Athlete,GER,['Volleyball'],['Men'],1998-10-22
1562883,REICHERT Moritz,REICHERT,Male,Athlete,GER,['Volleyball'],['Men'],1995-03-15
1562884,SCHOTT Ruben,SCHOTT,Male,Athlete,GER,['Volleyball'],['Men'],1994-07-08
1562885,ZENGER Julian,ZENGER,Male,Athlete,GER,['Volleyball'],['Men'],1997-08-26
1562886,ZIMMERMANN Jan,ZIMMERMANN,Male,Athlete,GER,['Volleyball'],['Men'],1993-02-12
1562890,LIPPMANN Louisa,Louisa LIPPMANN,Female,Athlete,GER,['Beach Volleyball'],['Women'],1994-09-23
1562896,BREHME Anton,BREHME,Male,Athlete,GER,['Volleyball'],['Men'],1999-08-10
1562921,TILLMANN Cinja,Cinja TILLMANN,Female,Athlete,GER,['Beach Volleyball'],['Women'],1991-07-13
1562922,MAASE Lukas,MAASE,Male,Athlete,GER,['Volleyball'],['Men'],1998-08-28
1562924,TILLE Johannes,TILLE,Male,Athlete,GER,['Volleyball'],['Men'],1997-05-07
1562934,BRAND Tobias,BRAND,Male,Athlete,GER,['Volleyball'],['Men'],1998-07-09
1562952,ABOKAHLA Karim,Karim ABOKAHLA,Male,Athlete,EGY,['Weightlifting'],"[""Men's 89kg""]",1996-11-11
1562997,MARTINEZ Lazaro,Lazaro MARTINEZ,Male,Athlete,CUB,['Athletics'],"[""Men's Triple Jump""]",1997-11-03
1562999,BARNES Zandrion,Zandrion BARNES,Male,Athlete,JAM,['Athletics'],['4 x 400m Relay Mixed'],2001-08-17
1563006,SAID Neama,Neama SAID,Female,Athlete,EGY,['Weightlifting'],"[""Women's 71kg""]",2002-11-15
1563010,AHMED Sara,Sara AHMED,Female,Athlete,EGY,['Weightlifting'],"[""Women's 81kg""]",1998-01-01
1563011,BENNETT Orlando,Orlando BENNETT,Male,Athlete,JAM,['Athletics'],"[""Men's 110m Hurdles""]",1999-10-12
1563079,MECA Kaltra,Kaltra MECA,Female,Athlete,ALB,['Swimming'],"[""Women's 200m Freestyle""]",2008-03-26
1563081,WAGNER Anna-Maria,Anna-Maria WAGNER,Female,Athlete,GER,['Judo'],"['Women -78 kg', 'Mixed Team']",1996-05-17
1563082,BUTKEREIT Miriam,Miriam BUTKEREIT,Female,Athlete,GER,['Judo'],"['Women -70 kg', 'Mixed Team']",1994-05-08
1563084,MENZ Katharina,Katharina MENZ,Female,Athlete,GER,['Judo'],"['Women -48 kg', 'Mixed Team']",1990-10-08
1563086,STARKE Pauline,Pauline STARKE,Female,Athlete,GER,['Judo'],"['Women -57 kg', 'Mixed Team']",1997-07-31
1563088,LUCHT Renee,Renee LUCHT,Female,Athlete,GER,['Judo'],"['Women +78 kg', 'Mixed Team']",1998-09-17
1563093,WANDTKE Igor,Igor WANDTKE,Male,Athlete,GER,['Judo'],"['Men -73 kg', 'Mixed Team']",1990-11-03
1563097,TRIPPEL Eduard,Eduard TRIPPEL,Male,Athlete,GER,['Judo'],"['Men -90 kg', 'Mixed Team']",1997-03-26
1563098,CAVELIUS Timo,Timo CAVELIUS,Male,Athlete,GER,['Judo'],"['Men -81 kg', 'Mixed Team']",1996-10-17
1563099,ABRAMOV Erik,Erik ABRAMOV,Male,Athlete,GER,['Judo'],"['Men +100 kg', 'Mixed Team']",1999-07-01
1563104,BALLHAUS Mascha,Mascha BALLHAUS,Female,Athlete,GER,['Judo'],"['Women -52 kg', 'Mixed Team']",2000-07-27
1563125,KOXHAKU Grisi,Grisi KOXHAKU,Male,Athlete,ALB,['Swimming'],"[""Men's 100m Freestyle""]",2006-03-24
1563243,PARADA Alejandro,Alejandro PARADA,Male,Athlete,CUB,['Athletics'],"[""Men's Long Jump""]",2004-07-05
1563250,ZAYAS Luis Enrique,Luis Enrique ZAYAS,Male,Athlete,CUB,['Athletics'],"[""Men's High Jump""]",1997-06-07
1563310,NGUYEN Thi That,Thi That NGUYEN,Female,Athlete,VIE,['Cycling Road'],"[""Women's Road Race""]",1993-03-06
1563314,DO Thi Anh Nguyet,Thi Anh Nguyet DO,Female,Athlete,VIE,['Archery'],"[""Women's Individual"", 'Mixed Team']",2001-01-15
1563321,KALUCKA Aleksandra,Aleksandra KALUCKA,Female,Athlete,POL,['Sport Climbing'],"[""Women's Speed""]",2001-12-25
1563324,le Quoc Phong,Quoc Phong le,Male,Athlete,VIE,['Archery'],"[""Men's Individual"", 'Mixed Team']",2000-05-02
1563327,MIROSLAW Aleksandra,Aleksandra MIROSLAW,Female,Athlete,POL,['Sport Climbing'],"[""Women's Speed""]",1994-02-02
1563335,QUAKE,QUAKE,Male,Athlete,TPE,['Breaking'],['B-Boys'],1999-09-21
1563371,TRINH van Vinh,van Vinh TRINH,Male,Athlete,VIE,['Weightlifting'],"[""Men's 61kg""]",1995-12-17
1563381,KALLBERG Anton,Anton KALLBERG,Male,Athlete,SWE,['Table Tennis'],"[""Men's Singles"", ""Men's Team""]",1997-08-17
1563382,BERGAND Filippa,Filippa BERGAND,Female,Athlete,SWE,['Table Tennis'],"[""Women's Team""]",1999-03-11
1563383,KALLBERG Christina,Christina KALLBERG,Female,Athlete,SWE,['Table Tennis'],"[""Women's Singles"", ""Women's Team"", 'Mixed Doubles']",2000-04-01
1563384,BERGSTROM Linda,Linda BERGSTROM,Female,Athlete,SWE,['Table Tennis'],"[""Women's Singles"", ""Women's Team""]",1995-01-12
1563386,KARLSSON Kristian,Kristian KARLSSON,Male,Athlete,SWE,['Table Tennis'],"[""Men's Team"", 'Mixed Doubles']",1991-08-06
1563390,MOREGARD Truls,Truls MOREGARD,Male,Athlete,SWE,['Table Tennis'],"[""Men's Singles"", ""Men's Team""]",2002-02-16
1563393,EL FALLAKI Ilias,Ilias EL FALLAKI,Male,Athlete,MAR,['Swimming'],"[""Men's 400m Freestyle""]",2006-02-05
1563424,EL BARODI Imane Houda,Imane Houda EL BARODI,Female,Athlete,MAR,['Swimming'],"[""Women's 100m Breaststroke""]",2001-02-21
1563437,OSMANOV Adil,Adil OSMANOV,Male,Athlete,MDA,['Judo'],['Men -73 kg'],2000-07-02
1563486,LATISEV Mihail,Mihail LATISEV,Male,Athlete,MDA,['Judo'],['Men -81 kg'],2003-11-20
1563489,MITSIN Petar Petrov,Petar Petrov MITSIN,Male,Athlete,BUL,['Swimming'],"[""Men's 200m Butterfly"", ""Men's 400m Freestyle""]",2005-08-19
1563494,RUZIEV Doston,Doston RUZIEV,Male,Athlete,UZB,['Judo'],"['Men -60 kg', 'Mixed Team']",1996-07-10
1563503,ALDRIN Jeswin,Jeswin ALDRIN,Male,Athlete,IND,['Athletics'],"[""Men's Long Jump""]",2001-12-24
1563512,NURILLAEV Sardor,Sardor NURILLAEV,Male,Athlete,UZB,['Judo'],"['Men -66 kg', 'Mixed Team']",1994-11-12
1563514,CHITHRAVEL Praveen,Praveen CHITHRAVEL,Male,Athlete,IND,['Athletics'],"[""Men's Triple Jump""]",2001-06-05
1563520,ROBLES Alvaro,Alvaro ROBLES,Male,Athlete,ESP,['Table Tennis'],"[""Men's Singles"", 'Mixed Doubles']",1991-04-29
1563521,XIAO Maria,Maria XIAO,Female,Athlete,ESP,['Table Tennis'],"[""Women's Singles"", 'Mixed Doubles']",1994-05-19
1563537,CABANA PEREZ Cristina,Cristina CABANA PEREZ,Female,Athlete,ESP,['Judo'],"['Women -63 kg', 'Mixed Team']",1993-05-06
1563539,CASES ROCA Salvador,Salvador CASES ROCA,Male,Athlete,ESP,['Judo'],"['Men -73 kg', 'Mixed Team']",1998-06-01
1563543,GARCIA TORNE David,David GARCIA TORNE,Male,Athlete,ESP,['Judo'],"['Men -66 kg', 'Mixed Team']",1997-08-04
1563544,GARRIGOS Francisco,Francisco GARRIGOS,Male,Athlete,ESP,['Judo'],['Men -60 kg'],1994-12-09
1563547,MARTINEZ ABELENDA Laura,Laura MARTINEZ ABELENDA,Female,Athlete,ESP,['Judo'],"['Women -48 kg', 'Mixed Team']",1998-12-01
1563549,MOSAKHLISHVILI Tristani,Tristani MOSAKHLISHVILI,Male,Athlete,ESP,['Judo'],"['Men -90 kg', 'Mixed Team']",1997-12-31
1563552,SHERAZADISHVILI Nikoloz,Nikoloz SHERAZADISHVILI,Male,Athlete,ESP,['Judo'],"['Men -100 kg', 'Mixed Team']",1996-02-19
1563553,TORO SOLER Ariane,Ariane TORO SOLER,Female,Athlete,ESP,['Judo'],"['Women -52 kg', 'Mixed Team']",2003-07-10
1563554,TSUNODA ROUSTANT Ai,Ai TSUNODA ROUSTANT,Female,Athlete,ESP,['Judo'],"['Women -70 kg', 'Mixed Team']",2002-04-19
1563574,KUCERA Kamil,Kamil KUCERA,Male,Athlete,CZE,['Weightlifting'],"[""Men's +102kg""]",1985-03-19
1563605,MILADINOV Josif,Josif MILADINOV,Male,Athlete,BUL,['Swimming'],"[""Men's 100m Butterfly""]",2003-06-23
1563607,EPITROPOV Lyubomir,Lyubomir EPITROPOV,Male,Athlete,BUL,['Swimming'],"[""Men's 200m Breaststroke""]",1999-04-27
1563610,SILVA Djamila,Djamila SILVA,Female,Athlete,CPV,['Judo'],['Women -52 kg'],1996-08-13
1563611,GEORGIEVA Gabriela,Gabriela GEORGIEVA,Female,Athlete,BUL,['Swimming'],"[""Women's 100m Backstroke"", ""Women's 200m Backstroke""]",1997-06-16
1563618,ALVARES de OLIVEIRA Victor,Victor ALVARES de OLIVEIRA,Male,Athlete,CPV,['Fencing'],"[""Men's Foil Individual""]",1996-08-25
1563633,ACHA GONZALEZ Pablo,Pablo ACHA GONZALEZ,Male,Athlete,ESP,['Archery'],"[""Men's Individual"", 'Mixed Team']",1996-08-04
1563638,CANALES Elia,Elia CANALES,Female,Athlete,ESP,['Archery'],"[""Women's Individual"", 'Mixed Team']",2001-06-25
1563667,PINA Jayla,Jayla PINA,Female,Athlete,CPV,['Swimming'],"[""Women's 200m Individual Medley""]",2004-07-23
1563670,MOREIRA Ivanusa,Ivanusa MOREIRA,Female,Athlete,CPV,['Boxing'],"[""Women's 66kg""]",1988-11-11
1563681,SORRIBES TORMO Sara,Sara SORRIBES TORMO,Female,Athlete,ESP,['Tennis'],"[""Women's Doubles"", ""Women's Singles"", 'Mixed Doubles']",1996-10-08
1563682,ALCARAZ Carlos,Carlos ALCARAZ,Male,Athlete,ESP,['Tennis'],"[""Men's Doubles"", ""Men's Singles""]",2003-05-05
1563687,BUCSA Cristina,Cristina BUCSA,Female,Athlete,ESP,['Tennis'],"[""Women's Doubles"", ""Women's Singles""]",1998-01-01
1563689,CARRENO BUSTA Pablo,Pablo CARRENO BUSTA,Male,Athlete,ESP,['Tennis'],"[""Men's Doubles""]",1991-07-12
1563691,GRANOLLERS Marcel,Marcel GRANOLLERS,Male,Athlete,ESP,['Tennis'],"[""Men's Doubles"", 'Mixed Doubles']",1986-04-12
1563693,MARTINEZ Pedro,Pedro MARTINEZ,Male,Athlete,ESP,['Tennis'],"[""Men's Singles""]",1997-04-26
1563696,MUNAR Jaume,Jaume MUNAR,Male,Athlete,ESP,['Tennis'],"[""Men's Singles""]",1997-05-05
1563697,NADAL Rafael,Rafael NADAL,Male,Athlete,ESP,['Tennis'],"[""Men's Doubles"", ""Men's Singles""]",1986-06-03
1563773,YULDOSHEV Murodjon,Murodjon YULDOSHEV,Male,Athlete,UZB,['Judo'],"['Men -73 kg', 'Mixed Team']",1995-08-09
1563781,DIESSL Enzo,Enzo DIESSL,Male,Athlete,AUT,['Athletics'],"[""Men's 110m Hurdles""]",2004-06-06
1563782,FUCHS Markus,Markus FUCHS,Male,Athlete,AUT,['Athletics'],"[""Men's 100m""]",1995-11-14
1563783,GOGL-WALLI Susanne,Susanne GOGL-WALLI,Female,Athlete,AUT,['Athletics'],"[""Women's 400m""]",1996-05-05
1563784,HUDSON Victoria,Victoria HUDSON,Female,Athlete,AUT,['Athletics'],"[""Women's Javelin Throw""]",1996-05-28
1563791,MAYER Julia,Julia MAYER,Female,Athlete,AUT,['Athletics'],"[""Women's Marathon""]",1993-01-20
1563794,PALLITSCH Raphael,Raphael PALLITSCH,Male,Athlete,AUT,['Athletics'],"[""Men's 1500m""]",1989-12-18
1563801,WEISSHAIDINGER Lukas,Lukas WEISSHAIDINGER,Male,Athlete,AUT,['Athletics'],"[""Men's Discus Throw""]",1992-02-20
1563844,KUHNLE Corinna,Corinna KUHNLE,Female,Athlete,AUT,['Canoe Slalom'],"[""Women's Kayak Single"", ""Women's Kayak Cross""]",1987-07-04
1563846,OSCHMAUTZ Felix,Felix OSCHMAUTZ,Male,Athlete,AUT,['Canoe Slalom'],"[""Men's Kayak Single"", ""Men's Kayak Cross""]",1999-07-18
1563847,WOLFFHARDT Viktoria,Viktoria WOLFFHARDT,Female,Athlete,AUT,['Canoe Slalom'],"[""Women's Canoe Single"", ""Women's Kayak Cross""]",1994-06-26
1563899,BRANDL Lorena,Lorena BRANDL,Female,Athlete,GER,['Taekwondo'],['Women +67kg'],1997-05-15
1563910,LENNOX Hugo,Hugo LENNOX,Male,Athlete,IRL,['Rugby Sevens'],['Men'],1999-03-06
1563912,LYLE Abigail,Abigail LYLE,Female,Athlete,IRL,['Equestrian'],['Dressage Individual'],1985-04-22
1563914,O'CONNOR Austin,Austin O'CONNOR,Male,Athlete,IRL,['Equestrian'],"['Eventing Individual', 'Eventing Team']",1974-12-10
1563916,O'CONNOR Cian,Cian O'CONNOR,Male,Athlete,IRL,['Equestrian'],"['Jumping Individual', 'Jumping Team']",1979-11-12
1563918,COYLE Daniel,Daniel COYLE,Male,Athlete,IRL,['Equestrian'],"['Jumping Individual', 'Jumping Team']",1994-12-02
1563928,McKIBBIN Peter,Peter McKIBBIN,Male,Athlete,IRL,['Hockey'],['Men'],1997-03-19
1563929,MARSHALL Kyle,Kyle MARSHALL,Male,Athlete,IRL,['Hockey'],['Men'],1998-07-10
1563930,O'DONOGHUE Shane,Shane O'DONOGHUE,Male,Athlete,IRL,['Hockey'],['Men'],1992-11-24
1563931,LYNCH Jonathan,Jonathan LYNCH,Male,Athlete,IRL,['Hockey'],['Men'],2001-04-05
1563932,MURRAY Sean,Sean MURRAY,Male,Athlete,IRL,['Hockey'],['Men'],1997-05-05
1563933,BROWN Peter,Peter BROWN,Male,Athlete,IRL,['Hockey'],['Men'],1994-07-07
1563934,ROBSON Michael,Michael ROBSON,Male,Athlete,IRL,['Hockey'],['Men'],1995-04-18
1563937,WALSH Daragh,Daragh WALSH,Male,Athlete,IRL,['Hockey'],['Men'],1997-08-27
1563938,WALKER Benjamin,Ben WALKER,Male,Athlete,IRL,['Hockey'],['Men'],1999-07-13
1563939,DUNCAN Jeremy,Jeremy DUNCAN,Male,Athlete,IRL,['Hockey'],['Men'],1994-08-02
1563940,McKEE John,Johnny McKEE,Male,Athlete,IRL,['Hockey'],['Men'],1996-12-22
1563942,JOHNSON Ben,Ben JOHNSON,Male,Athlete,IRL,['Hockey'],['Men'],2000-08-01
1563943,NELSON Matthew,Matthew NELSON,Male,Athlete,IRL,['Hockey'],['Men'],1998-04-14
1564023,RISSVEDS Jenny,Jenny RISSVEDS,Female,Athlete,SWE,['Cycling Mountain Bike'],"[""Women's Cross-country""]",1994-06-06
1564059,WRIGHT Matthew,Matthew WRIGHT,Male,Athlete,BAR,['Triathlon'],"[""Men's Individual""]",1992-05-13
1564189,CAMPBELL Rajindra,Rajindra CAMPBELL,Male,Athlete,JAM,['Athletics'],"[""Men's Shot Put""]",1996-02-29
1564230,CAMARA Seco,Seco CAMARA,Male,Athlete,GBS,['Athletics'],"[""Men's 100m""]",1995-04-20
1564244,GOMIS Paivou Johnouario,Paivou Johnouario GOMIS,Male,Athlete,GBS,['Taekwondo'],['Men +80kg'],1986-08-30
1564261,AHOURE-DEMPS Murielle,Murielle AHOURE-DEMPS,Female,Athlete,CIV,['Athletics'],"[""Women's 4 x 100m Relay""]",1987-08-23
1564282,SUAD NATIQ,SUAD NATIQ,Male,Athlete,IRQ,['Football'],['Men'],1994-03-19
1564284,AYMEN HUSSEIN,AYMEN HUSSEIN,Male,Athlete,IRQ,['Football'],['Men'],1996-03-22
1564285,IBRAHIM BAYESH,IBRAHIM BAYESH,Male,Athlete,IRQ,['Football'],['Men'],2000-05-01
1564334,SHAIG Aishath Ulya,Aishath Ulya SHAIG,Female,Athlete,MDV,['Swimming'],"[""Women's 50m Freestyle""]",2002-10-19
1564340,KANIWETE Kenaz,Kenaz KANIWETE,Male,Athlete,KIR,['Athletics'],"[""Men's 100m""]",2008-03-28
1564349,HAMZA Malak,Malak HAMZA,Female,Athlete,EGY,['Trampoline Gymnastics'],['Women'],2001-11-05
1564356,ABDURAIMOV Aider,Aider ABDURAIMOV,Male,Athlete,UKR,['Boxing'],"[""Men's 57kg""]",2004-01-18
1564362,KHYZHNIAK Oleksandr,Oleksandr KHYZHNIAK,Male,Athlete,UKR,['Boxing'],"[""Men's 80kg""]",1995-08-03
1564367,LOVCHYNSKYI Dmytro,Dmytro LOVCHYNSKYI,Male,Athlete,UKR,['Boxing'],"[""Men's +92kg""]",1999-02-05
1564417,BATAHOV Arsenii,Arsenii BATAHOV,Male,Athlete,UKR,['Football'],['Men'],2002-03-05
1564420,BRAHARU Maksym,Maksym BRAHARU,Male,Athlete,UKR,['Football'],['Men'],2002-07-21
1564426,FESIUN Kiril,Kiril FESIUN,Male,Athlete,UKR,['Football'],['Men'],2002-08-07
1564430,KRYSKIV Dmytro,Dmytro KRYSKIV,Male,Athlete,UKR,['Football'],['Men'],2000-10-06
1564435,MARTYNIUK Oleksandr,Oleksandr MARTYNIUK,Male,Athlete,UKR,['Football'],['Men'],2001-11-25
1564438,MYKHAILENKO Mykola,Mykola MYKHAILENKO,Male,Athlete,UKR,['Football'],['Men'],2001-05-22
1564442,OCHERETKO Oleh,Oleh OCHERETKO,Male,Athlete,UKR,['Football'],['Men'],2003-05-25
1564444,RUBCHYNSKYI Valentyn,Valentyn RUBCHYNSKYI,Male,Athlete,UKR,['Football'],['Men'],2002-02-15
1564445,SALIUK Volodymyr,Volodymyr SALIUK,Male,Athlete,UKR,['Football'],['Men'],2002-06-25
1564448,SIKAN Danylo,Danylo SIKAN,Male,Athlete,UKR,['Football'],['Men'],2001-04-16
1564453,SYCH Oleksii,Oleksii SYCH,Male,Athlete,UKR,['Football'],['Men'],2001-04-01
1564454,TALOVIEROV Maksym,Maksym TALOVIEROV,Male,Athlete,UKR,['Football'],['Men'],2000-06-28
1564464,YERMAKOV Georgiy,Georgiy YERMAKOV,Male,Athlete,UKR,['Football'],['Men'],2002-03-28
1564506,CIRILO DUBOYS Yarisleidis,Yarisleidis CIRILO DUBOYS,Female,Athlete,CUB,['Canoe Sprint'],"[""Women's Canoe Single 200m"", ""Women's Canoe Double 500m""]",2002-05-10
1564508,LOPEZ LAMADRID Yinnoly Francheska,Yinnoly Francheska LOPEZ LAMADRID,Female,Athlete,CUB,['Canoe Sprint'],"[""Women's Canoe Single 200m"", ""Women's Canoe Double 500m""]",2006-08-15
1564511,PELIER CORDOVA Jose Ramon,Jose Ramon PELIER CORDOVA,Male,Athlete,CUB,['Canoe Sprint'],"[""Men's Canoe Single 1000m""]",2001-02-07
1564512,ABDELGHANY Abdelrahman,Abdelrahman ABDELGHANY,Male,Athlete,EGY,['Judo'],['Men -81 kg'],1998-12-19
